genes	Symbol	Entrezid	Genename	logFC.a1_DJvsC	logFC.a2_JvsC	logFC.a3_DvsC	logCPM	F	PValue	FDR
ENSMUSG00000024044	Epb41l3	13823	erythrocyte membrane protein band 4.1 like 3	0.232218174681558	0.118689032493296	0.0941990542867787	7.14826991962794	3.02988142932012	0.0410988966852729	0.539030438639035
ENSMUSG00000037541	Shank2	210274	SH3 and multiple ankyrin repeat domains 2	0.226209651124902	0.16610585074305	-0.118719567203202	6.27237179940803	3.03993269420481	0.0411131351055573	0.539030438639035
ENSMUSG00000019710	Mrpl24	67707	mitochondrial ribosomal protein L24	-0.121891964162523	-0.204835232717693	-0.248738435277778	5.31491353638516	3.02526377989389	0.0413088501149323	0.540317580457217
ENSMUSG00000027994	Mcub	66815	mitochondrial calcium uniporter dominant negative beta subunit	-0.550762553616481	-0.686669292956753	0.0532598416148889	0.883636442401969	3.02524326440812	0.0413097853740546	0.540317580457217
ENSMUSG00000059401	Mamld1	333639	mastermind-like domain containing 1	0.153255765424587	0.229405947721968	-0.0122207721847714	5.66083072075256	3.02409204327216	0.041362302279445	0.540317580457217
ENSMUSG00000028551	Cdkn2c	12580	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	-0.375448338969391	-0.441156674192667	-0.107496001765911	4.33012686044976	3.03069480725529	0.0413786984681366	0.540317580457217
ENSMUSG00000062151	Unc13c	208898	unc-13 homolog C (C. elegans)	0.312757996259258	0.26487241572208	0.164018674375688	6.6921678710007	3.02395325111259	0.0414017489043419	0.540317580457217
ENSMUSG00000020021	Fgd6	13998	FYVE, RhoGEF and PH domain containing 6	0.223710878349412	0.174109586941283	-0.0585372139050017	5.28095062057702	3.02199924995036	0.0414579490303897	0.540553736162783
ENSMUSG00000020794	Ube2g1	67128	ubiquitin-conjugating enzyme E2G 1	-0.229599201327019	-0.185818064057894	-0.0649788004392181	5.63292793469066	3.0195714848183	0.0415691914009565	0.540679307295365
ENSMUSG00000038068	Rnf144b	218215	ring finger protein 144B	-0.327675604272632	-0.469799388325672	-0.378083534071747	5.61781087825296	3.0484241352648	0.0415995122437948	0.540679307295365
ENSMUSG00000086247	Gm15787	100504007	predicted gene 15787	-0.031466512814737	-0.0491640704636301	-0.978796706262199	0.321356143575587	3.01805494097424	0.0416388372800058	0.540679307295365
ENSMUSG00000036353	P2ry12	70839	purinergic receptor P2Y, G-protein coupled 12	0.268047054330651	-0.0266773653344945	0.599815745501823	1.8215736523847	3.01774234451495	0.0416532079671843	0.540679307295365
ENSMUSG00000025269	Apex2	77622	apurinic/apyrimidinic endonuclease 2	-0.033542872767737	0.159313545322442	-0.296493229642823	3.97889114108133	3.01763491998307	0.0416581476719184	0.540679307295365
ENSMUSG00000026944	Abca2	11305	ATP-binding cassette, sub-family A (ABC1), member 2	0.153453944333227	0.0960228014441001	-0.108474492942109	6.87449691973785	3.01418185343646	0.0418172530015814	0.541928140669535
ENSMUSG00000070604	Vsig10l	75690	V-set and immunoglobulin domain containing 10 like	-0.496058002495834	-0.579673894778288	-0.393058294150543	2.14992513026563	3.01388910314545	0.0418307707622403	0.541928140669535
ENSMUSG00000028398	Dmac1	66928	distal membrane arm assembly complex 1	-0.305341219215915	-0.311038481155134	-0.145711300455346	4.44095616501564	3.011744442224	0.0419299384047256	0.542110828755484
ENSMUSG00000062785	Kcnc3	16504	potassium voltage gated channel, Shaw-related subfamily, member 3	0.0343581380200843	0.100084155185885	-0.169939505874777	6.37397299657964	3.01145270606465	0.0419434468415086	0.542110828755484
ENSMUSG00000029245	Epha5	13839	Eph receptor A5	0.176818567518031	0.164963233802294	-0.0850822003850265	5.47773230007653	3.01110579955091	0.0419595157178572	0.542110828755484
ENSMUSG00000020630	Rnaseh1	19819	ribonuclease H1	-0.351301697103416	0.0805766266781832	0.0837324096518637	2.96312204274262	3.01020450394221	0.0420012939024628	0.542120946688618
ENSMUSG00000005732	Ranbp1	19385	RAN binding protein 1	-0.331607836722891	-0.223754515775466	-0.0901717529876779	5.30909474425183	3.00944077004557	0.0420367292652954	0.542120946688618
ENSMUSG00000091625	Lsm5	66373	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated	-0.358846926339502	-0.349059875703806	-0.0803900542244137	2.96902762607248	3.00544457679386	0.0422226470762247	0.544019333124338
ENSMUSG00000058997	Vwa8	219189	von Willebrand factor A domain containing 8	0.187503336724595	0.119254179906658	-0.0473736938078465	5.83921600063656	3.0046303812317	0.0422606305585098	0.544019333124338
ENSMUSG00000025217	Btrc	12234	beta-transducin repeat containing protein	0.0805877323734029	0.014656200234834	-0.122726996418612	7.39486431374482	2.99615804730443	0.0426579794512394	0.547889251225624
ENSMUSG00000079427	Mthfsl	100039707	5, 10-methenyltetrahydrofolate synthetase-like	-0.453126268236935	-0.18785268765695	-0.0623958619960739	3.29634363140466	2.99567053293046	0.0426809607795699	0.547889251225624
ENSMUSG00000022463	Srebf2	20788	sterol regulatory element binding factor 2	0.14310847313551	0.112655552493582	-0.0144811237607755	7.34964006048086	2.99433131950888	0.042744156878986	0.547889251225624
ENSMUSG00000095193	Gm20939	100044193	predicted gene, 20939	0.71895970760553	0.163729100369984	0.0375772089599482	1.35873614514658	2.99405374140565	0.0427572675935036	0.547889251225624
ENSMUSG00000060904	Arl1	104303	ADP-ribosylation factor-like 1	-0.180958722540882	-0.101236063140645	0.00335105159641534	6.97001702831898	2.99313771762941	0.042800563193071	0.547889251225624
ENSMUSG00000059834	Sclt1	67161	sodium channel and clathrin linker 1	0.189447392275588	0.0176255538647283	-0.276205958938298	4.40918987546928	2.99245253100268	0.0428329779486205	0.547889251225624
ENSMUSG00000073639	Rab18	19330	RAB18, member RAS oncogene family	-0.152685120786373	-0.121423900739818	0.0423920873521868	6.951870112345	2.99214787799935	0.0428473985930768	0.547889251225624
ENSMUSG00000027079	Clp1	98985	CLP1, cleavage and polyadenylation factor I subunit	-0.273804814135434	-0.294296182052321	-0.00878349524462284	4.03141370278838	2.99130455561205	0.0428873431300163	0.547889251225624
ENSMUSG00000008206	Cers4	67260	ceramide synthase 4	0.0994854816654301	0.0655700818449366	-0.209870086959883	7.25402014061198	2.99213457593389	0.042908850846727	0.547889251225624
ENSMUSG00000040390	Map3k10	269881	mitogen-activated protein kinase kinase kinase 10	-0.199035726449629	-0.118150365854361	0.0545920198851183	6.06527716108496	2.98955980893304	0.0429701064111949	0.548177994198931
ENSMUSG00000036510	Cdh8	12564	cadherin 8	0.160958178965773	0.254212651783105	0.0867700272051258	4.78270140448348	2.98742976182453	0.0430713704030655	0.548696940681131
ENSMUSG00000020224	Llph	66225	LLP homolog, long-term synaptic facilitation (Aplysia)	-0.266586984932129	-0.226737080141281	0.0841015425108108	3.97618807671644	2.98707746340394	0.0430881426701522	0.548696940681131
ENSMUSG00000037253	Mex3c	240396	mex3 RNA binding family member C	-0.150035087577645	-0.171687754780973	-0.0618213672378521	5.82053543361926	2.98587501160272	0.0431454399753361	0.548933821964231
ENSMUSG00000038473	Nos1ap	70729	nitric oxide synthase 1 (neuronal) adaptor protein	0.235140678215172	0.305071947009329	-0.155013887430424	2.58133413629353	2.9818225426794	0.0433391219898056	0.550444529447179
ENSMUSG00000039850	Endov	338371	endonuclease V	-0.165215321075872	-0.141851182621697	0.0998628207759828	5.26759905457879	2.98176698743333	0.0433417834056463	0.550444529447179
ENSMUSG00000001985	Grik3	14807	glutamate receptor, ionotropic, kainate 3	-0.210816626764112	-0.319515853624384	0.0534596688239416	3.86993631043882	2.97805230239321	0.0435201217579235	0.551922573084883
ENSMUSG00000056222	Spock1	20745	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1	0.352357983404294	0.264718779188083	0.130762049082831	3.59374728065529	2.97702556655338	0.0435695479067789	0.551922573084883
ENSMUSG00000072571	Tmem253	619301	transmembrane protein 253	0.709543698623695	0.282505466826937	-0.434744845460842	-0.174264625877626	2.97625669042516	0.0436065988821197	0.551922573084883
ENSMUSG00000057396	Zfp759	268670	zinc finger protein 759	0.20411559580248	0.055668732262271	0.284701683486948	3.90276219001639	2.97610756963465	0.0436137885540782	0.551922573084883
ENSMUSG00000028059	Arhgef2	16800	rho/rac guanine nucleotide exchange factor (GEF) 2	-0.184811806615969	-0.231683683544053	-0.283972430094757	6.48301849440166	2.97233270385614	0.0437961973368143	0.553736947789704
ENSMUSG00000039201	Tbc1d25	209815	TBC1 domain family, member 25	-0.0951274885353783	-0.0928524596884573	-0.417085986879317	2.64875517622692	2.96998798343717	0.043909895282693	0.553875072993778
ENSMUSG00000074646	6430550D23Rik	320095	RIKEN cDNA 6430550D23 gene	0.190474478840338	0.429503522145309	-0.364199603450373	1.12448094624355	2.96387315229208	0.0442078462302912	0.553875072993778
ENSMUSG00000046709	Mapk10	26414	mitogen-activated protein kinase 10	0.210345700614081	0.186156355216904	0.138850146264554	6.55190898012936	2.96383628940745	0.0442096487269973	0.553875072993778
ENSMUSG00000028234	Rps20	67427	ribosomal protein S20	-0.387622844340478	-0.28005633604244	-0.0321394972062747	6.27628444249182	2.98702872764428	0.0442672511087817	0.553875072993778
ENSMUSG00000038805	Six3	20473	sine oculis-related homeobox 3	0.209492980025149	0.278544306535158	0.121800219354536	6.57025418658366	2.96152681236762	0.0443227274553963	0.553875072993778
ENSMUSG00000019338	Zfp687	78266	zinc finger protein 687	0.117273524229079	-0.0157580572178183	-0.119658270424999	6.07671837779074	2.96138417669469	0.0443297210994211	0.553875072993778
ENSMUSG00000029922	Mkrn1	54484	makorin, ring finger protein, 1	-0.0699264199092576	-0.0343481840821363	0.117142721338235	7.04333270919239	2.9613177475666	0.044332978609569	0.553875072993778
ENSMUSG00000003812	Dnase2a	13423	deoxyribonuclease II alpha	-0.200929296308706	-0.148980203205273	-0.388315387463669	3.5059273172799	2.9608607806729	0.044355393767063	0.553875072993778
ENSMUSG00000022270	Retreg1	66270	reticulophagy regulator 1	-0.0600136336072934	-0.137279564496428	0.152791262749657	4.63340316460943	2.96016364078208	0.0443896124487861	0.553875072993778
ENSMUSG00000028328	Tmod1	21916	tropomodulin 1	-0.453525532276099	-0.279152260600968	-0.128388746795455	3.50056315395964	2.96015100105209	0.0443902331136893	0.553875072993778
ENSMUSG00000032589	Bsn	12217	bassoon	0.370581763293565	0.216345182000642	-0.122556121360105	7.46888370610357	2.99156827929674	0.0445612859734982	0.553875072993778
ENSMUSG00000045287	Rtn4rl1	237847	reticulon 4 receptor-like 1	0.199481149866639	0.156770760897181	0.199829068198202	6.02054990073528	2.95660600287956	0.0445646619224009	0.553875072993778
ENSMUSG00000038002	Cramp1l	57354	cramped chromatin regulator homolog 1	0.116183194950615	0.0751834601360954	-0.21451693586878	5.64254652809187	2.95804265779819	0.0445793351955798	0.553875072993778
ENSMUSG00000035284	Vps13c	320528	vacuolar protein sorting 13C	0.324999508331999	0.151694834713085	-0.219588928448134	6.56800426583187	2.99377345371817	0.0446801136225262	0.553875072993778
ENSMUSG00000007880	Arid1a	93760	AT rich interactive domain 1A (SWI-like)	0.143132148509127	0.100956764133469	-0.156226242498757	7.59916054558445	2.95351111860626	0.0447175218763571	0.553875072993778
ENSMUSG00000059897	Zfp930	234358	zinc finger protein 930	0.310130020801355	0.120878318404151	0.311400574777678	3.13864804624078	2.95075429614421	0.044854140474781	0.553875072993778
ENSMUSG00000031561	Tenm3	23965	teneurin transmembrane protein 3	0.339168198715175	0.192739288227674	-0.0708016279317994	6.05117295313225	2.97218986646512	0.0448783761630767	0.553875072993778
ENSMUSG00000020228	Helb	117599	helicase (DNA) B	-0.38497951588778	-0.330311184376355	-0.293408381424853	3.85911527890979	2.94928524857216	0.0449271173433877	0.553875072993778
ENSMUSG00000031734	Irx3	16373	Iroquois related homeobox 3	0.251283770173779	-0.323829281860463	0.363813767924605	1.3985878106296	2.94876796376934	0.0449528433205429	0.553875072993778
ENSMUSG00000086219	Srrm4os	76798	serine/arginine repetitive matrix 4, opposite strand	0.264516840939265	0.220355941279713	-0.646771262285006	3.45814455331299	2.99203121569121	0.0449660521930867	0.553875072993778
ENSMUSG00000016346	Kcnq2	16536	potassium voltage-gated channel, subfamily Q, member 2	0.162817247931402	0.0925198310210274	-0.0498739076708222	6.85769040182532	2.94775202030004	0.0450034132267477	0.553875072993778
ENSMUSG00000079492	Gm11127	100529082	predicted gene 11127	-0.634311026439259	-0.516863782191616	-1.20550409280424	-0.0251697510104507	2.94743749402229	0.0450190810852774	0.553875072993778
ENSMUSG00000020220	Vps13d	230895	vacuolar protein sorting 13D	0.277376102307646	0.168650746032946	-0.159750578560515	7.56706828613072	2.97278052500217	0.0450271589376165	0.553875072993778
ENSMUSG00000043943	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	0.229708931818398	0.132690771408235	-0.696408838318797	1.03720910961904	2.94585474453927	0.0450980099245183	0.553875072993778
ENSMUSG00000021395	Spin1	20729	spindlin 1	0.0972428757876217	0.0976355246683867	0.178930272338568	6.74554875331488	2.94580357080469	0.0451005642487399	0.553875072993778
ENSMUSG00000050737	Ptges	64292	prostaglandin E synthase	-0.698466054334656	-0.592683893906093	-0.356293237100249	1.42030624635898	2.94557376978633	0.0451120365509789	0.553875072993778
ENSMUSG00000058571	Gpc6	23888	glypican 6	0.33289997806993	0.3232105446257	0.0716132158579691	4.8000068534862	2.94520824727736	0.0451302906533739	0.553875072993778
ENSMUSG00000051375	Pcdh1	75599	protocadherin 1	0.307732087412341	0.196300407356503	0.0663832871629629	5.89784688858688	2.94440377364678	0.0451704927318405	0.553875072993778
ENSMUSG00000039952	Dag1	13138	dystroglycan 1	0.229757869242477	0.0379907425144293	0.0436975718016885	5.91354839546067	2.94393665838908	0.0451938529167201	0.553875072993778
ENSMUSG00000032249	Anp32a	11737	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	-0.145865231558593	-0.0468448240468349	0.0676587999290886	9.01039049279753	2.94378832999414	0.0452012733495159	0.553875072993778
ENSMUSG00000060147	Serpinb6a	20719	serine (or cysteine) peptidase inhibitor, clade B, member 6a	-0.358402887300567	-0.369156079188357	-0.0437901620267842	3.14848784896886	2.94357645599617	0.0452118749634545	0.553875072993778
ENSMUSG00000043629	1700019D03Rik	67080	RIKEN cDNA 1700019D03 gene	0.332390808018808	0.230149915792392	0.326535534253773	3.69143583567185	2.94248430155037	0.0452665642183607	0.553875072993778
ENSMUSG00000044749	Abca6	76184	ATP-binding cassette, sub-family A (ABC1), member 6	0.447085018993816	0.395128784832757	0.0667781818742447	3.9066425249112	2.94541557225708	0.0452910693911606	0.553875072993778
ENSMUSG00000043067	Dpy19l1	244745	dpy-19-like 1 (C. elegans)	0.154853560613312	0.0348755906155409	0.15547433051721	5.71560676022407	2.9408124322269	0.0453504148291917	0.553875072993778
ENSMUSG00000025262	Fam120c	207375	family with sequence similarity 120, member C	0.259300002300909	0.207154633406063	-0.00506165967881551	6.10058352544692	2.94101769154017	0.045361119333253	0.553875072993778
ENSMUSG00000049252	Lrp1b	94217	low density lipoprotein-related protein 1B (deleted in tumors)	0.351696777504332	0.468013024359634	-0.188368824711921	3.64416111347034	2.96332728025528	0.0453755433667312	0.553875072993778
ENSMUSG00000001986	Gria3	53623	glutamate receptor, ionotropic, AMPA3 (alpha 3)	0.260158276221955	0.214523250446631	-0.0756129073052164	5.38306207150039	2.94369868576532	0.0453849248859078	0.553875072993778
ENSMUSG00000042719	Naa25	231713	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	0.162691506200125	-0.0405814023503063	-0.0493699754429957	5.75245046927344	2.93890581442689	0.0454462347103078	0.553875072993778
ENSMUSG00000027022	Xirp2	241431	xin actin-binding repeat containing 2	-0.66165427703533	-1.18702294758032	0.598214106691313	-0.657699353303246	2.93510373863089	0.0456379381043589	0.553875072993778
ENSMUSG00000021738	Atxn7	246103	ataxin 7	0.120462912206796	0.123199629023523	-0.132820919288419	6.18254286468198	2.93448219312561	0.0456693561772626	0.553875072993778
ENSMUSG00000082361	Btc	12223	betacellulin, epidermal growth factor family member	-0.529555665323333	-0.591543175912798	-0.334853183105466	4.56941115744969	2.96483793026058	0.0456716810764919	0.553875072993778
ENSMUSG00000025558	Dock9	105445	dedicator of cytokinesis 9	0.146478660788812	0.0985981961713579	-0.116669702441237	6.48994339556541	2.93419318561229	0.0456839726217185	0.553875072993778
ENSMUSG00000050592	Fam78a	241303	family with sequence similarity 78, member A	-0.0264822417676938	-0.16601867131983	-0.191299920042979	4.12493768011573	2.93365376412834	0.0457112665767751	0.553875072993778
ENSMUSG00000040225	Prrc2c	226562	proline-rich coiled-coil 2C	0.225188371901948	0.170896210718361	-0.178406885031178	8.24631093752142	2.95263861041584	0.0457337848021217	0.553875072993778
ENSMUSG00000037432	Fer1l5	100534273	fer-1-like 5 (C. elegans)	0.210875136441053	0.610032129379665	0.308970710317557	1.28346008063935	2.93251287129295	0.0457690495890957	0.553875072993778
ENSMUSG00000030717	Nupr1	56312	nuclear protein transcription regulator 1	-0.975254429222083	-0.866502232865022	-0.381795967828265	2.75068026225635	2.9650178528691	0.045792209589543	0.553875072993778
ENSMUSG00000079555	Haus3	231123	HAUS augmin-like complex, subunit 3	-0.203715649714708	-0.449444488371243	-0.27473097612532	2.76005860086895	2.93120849585659	0.0458352049279755	0.553875072993778
ENSMUSG00000020303	Stc2	20856	stanniocalcin 2	-0.125554273447552	-0.0499528427702833	0.513892459513167	1.96175908026913	2.93120750339074	0.0458352553014417	0.553875072993778
ENSMUSG00000063810	Alms1	236266	ALMS1, centrosome and basal body associated	0.207935024339312	0.164226201721606	-0.154182004267747	6.38563296885789	2.94398456860622	0.045957081323097	0.553875072993778
ENSMUSG00000006281	Tep1	21745	telomerase associated protein 1	0.081838461469339	0.0387449830891463	-0.257146514352504	4.49282727993194	2.92827245968438	0.0459844762668529	0.553875072993778
ENSMUSG00000008384	Sertad1	55942	SERTA domain containing 1	-0.745523262211556	-0.125393941340684	-0.167921407409114	2.14805553312633	2.92720556701453	0.0460388425005959	0.553875072993778
ENSMUSG00000022261	Sdc2	15529	syndecan 2	-0.00990256602196459	0.0317359957054762	0.211736066893126	5.49594809797272	2.92700792371324	0.046048921200226	0.553875072993778
ENSMUSG00000098659	1110015O18Rik	100503859	RIKEN cDNA 1110015O18 gene	0.479057724212525	1.08015994404162	0.8429836865313	-0.0349149988964148	2.92699381216739	0.0460496408970074	0.553875072993778
ENSMUSG00000025261	Huwe1	59026	HECT, UBA and WWE domain containing 1	0.286159175084077	0.175272877902633	-0.165706150648112	8.91492308787126	2.94799008120205	0.0461093136075972	0.553875072993778
ENSMUSG00000028438	Kif24	109242	kinesin family member 24	0.219453828523788	0.21669590753729	-0.161323958985251	4.24742788448568	2.92534971320454	0.0461335703973323	0.553875072993778
ENSMUSG00000047786	Lix1	66643	limb and CNS expressed 1	-0.536200755228363	-0.516531208337653	-0.311885783850372	2.43454705898092	2.92468335671476	0.0461676321380596	0.553875072993778
ENSMUSG00000026356	Dars	226414	aspartyl-tRNA synthetase	-0.00368656254745706	-0.0784297227472429	0.1116737338881	5.61607798402196	2.92406319385227	0.0461993559488657	0.553875072993778
ENSMUSG00000064302	Clasp1	76707	CLIP associating protein 1	0.171035041393807	0.101813445275317	-0.0712590314217405	7.7333243093727	2.92378414158615	0.0462136379276234	0.553875072993778
ENSMUSG00000033400	Agl	77559	amylo-1,6-glucosidase, 4-alpha-glucanotransferase	0.245192177954735	0.146246082958838	-0.0343787959998129	5.65214303567231	2.92172902843957	0.0463189597007313	0.553875072993778
ENSMUSG00000040195	1700012D01Rik	72243	RIKEN cDNA 1700012D01 gene	0.0842074986316813	0.0758085335897106	-0.149862641695613	4.18019939658972	2.92149567811504	0.046330934242332	0.553875072993778
ENSMUSG00000035095	Fam167a	219148	family with sequence similarity 167, member A	-0.960050834201764	-1.28336840442035	-0.155172637110447	0.197827083469254	2.92149363651032	0.0463310390228618	0.553875072993778
ENSMUSG00000050097	Ces2b	234669	carboxyesterase 2B	0.078591715922259	0.136249331562439	-0.592864867836752	3.95964882614329	2.95810151880609	0.0463359201142708	0.553875072993778
ENSMUSG00000020990	Cdkl1	71091	cyclin-dependent kinase-like 1 (CDC2-related kinase)	0.283983744600976	0.580370389909393	0.416234834903207	1.60219686348756	2.92130665234371	0.0463406365797188	0.553875072993778
ENSMUSG00000029088	Kcnip4	80334	Kv channel interacting protein 4	0.288545009341714	0.194197140657647	0.143325526160765	5.34269583098074	2.921241614592	0.046343975330103	0.553875072993778
ENSMUSG00000019889	Ptprk	19272	protein tyrosine phosphatase, receptor type, K	0.346673563972524	0.141705493390729	0.100601411628233	5.46630922410343	2.9212130531347	0.0463454416273955	0.553875072993778
ENSMUSG00000089832	Shkbp1	192192	Sh3kbp1 binding protein 1	-0.369960735679225	-0.0615638515575206	-0.270583092743422	2.98103562884779	2.92029260955535	0.046392721302312	0.553875072993778
ENSMUSG00000019820	Utrn	22288	utrophin	0.272654684013618	0.221139184152864	0.0655682093932685	6.11795555054978	2.91943522465059	0.0464368066779229	0.553875072993778
ENSMUSG00000023066	Rttn	246102	rotatin	0.0687403520389144	-0.0414649499184744	-0.268726464374228	4.17780912971097	2.91761657284062	0.0465304620657899	0.553875072993778
ENSMUSG00000055632	Hmcn2	665700	hemicentin 2	-0.0378822944038871	0.140051076306997	-0.386241902948735	2.53695889173469	2.91751376720565	0.0465357620812816	0.553875072993778
ENSMUSG00000024120	Lrpprc	72416	leucine-rich PPR-motif containing	0.174303317616472	0.138393438001517	0.0116853413513268	6.62730507188964	2.91742795317554	0.0465401865930201	0.553875072993778
ENSMUSG00000053025	Sv2b	64176	synaptic vesicle glycoprotein 2 b	0.0774138546256335	0.0697070228675821	0.190180445920784	9.38060572659645	2.91442513332774	0.0466952836185067	0.554843443184757
ENSMUSG00000084834	4930565N06Rik	68306	RIKEN cDNA 4930565N06 gene	-0.0590908133483884	-0.0420465109568615	-0.957800434647574	2.04830786491077	2.93506544784919	0.0466997794418864	0.554843443184757
ENSMUSG00000028923	Necap2	66147	NECAP endocytosis associated 2	-0.267655366686126	-0.133112627338768	-0.129454692607581	4.34022934547472	2.91143098392177	0.046850463996575	0.556167934941768
ENSMUSG00000046982	Tshz1	110796	teashirt zinc finger family member 1	0.280167562519776	0.106921798274938	0.186053845929365	5.47383429301591	2.90916698166729	0.0469681557059448	0.557098876960312
ENSMUSG00000021567	Nkd2	72293	naked cuticle 2	-0.441860685256999	0.340114582672679	0.651374468231744	0.204049582382654	2.90724046768047	0.0470685437158321	0.557823192274682
ENSMUSG00000002948	Map2k7	26400	mitogen-activated protein kinase kinase 7	0.11046050459267	0.0895971387479671	-0.0912381833407098	7.23822658735417	2.90552919020906	0.0471579017409714	0.558149599633232
ENSMUSG00000024109	Nrxn1	18189	neurexin I	0.384578133690245	0.318087995998368	0.000136193890832428	5.80302450263629	2.93277211061094	0.0471747758325282	0.558149599633232
ENSMUSG00000059149	Mfsd4a	213006	major facilitator superfamily domain containing 4A	0.19209561135463	0.0185398703206012	-0.09879947338854	5.63128083725065	2.90038341002562	0.0474276558216745	0.558962417233977
ENSMUSG00000027305	Ndufaf1	69702	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1	0.0958483349624237	-0.0699350394991745	0.257431616204796	3.81668268913816	2.89950617437631	0.0474738012302573	0.558962417233977
ENSMUSG00000042700	Sipa1l1	217692	signal-induced proliferation-associated 1 like 1	0.239585152217999	0.183029053677489	0.0740029451065631	6.32211184794655	2.89914852288651	0.0474926281378527	0.558962417233977
ENSMUSG00000039852	Rere	68703	arginine glutamic acid dipeptide (RE) repeats	0.149015411497487	0.139542466356096	-0.126258084675732	7.46376233585591	2.89885998817361	0.0475078223272194	0.558962417233977
ENSMUSG00000024983	Vti1a	53611	vesicle transport through interaction with t-SNAREs 1A	0.0113817560715404	-0.0103238221831466	0.170264001385437	5.32451201108912	2.89878167647328	0.0475119470735296	0.558962417233977
ENSMUSG00000039637	Coro7	78885	coronin 7	0.100987667986596	0.0374384404382978	-0.187711190694708	5.61759510639051	2.8985216494147	0.0475256455787181	0.558962417233977
ENSMUSG00000074305	Peak1	244895	pseudopodium-enriched atypical kinase 1	0.357047396505466	0.276707696464074	-0.00805020886178021	4.52559276578407	2.89826791305757	0.0475939166208584	0.558962417233977
ENSMUSG00000047842	Diras2	68203	DIRAS family, GTP-binding RAS-like 2	0.191222299416192	0.138981392456078	0.1099450649838	8.14965965414995	2.89678573114138	0.047617200098354	0.558962417233977
ENSMUSG00000040429	Mterf1a	545725	mitochondrial transcription termination factor 1a	0.152362121497865	-0.223085321607298	-0.24555029038762	2.65741032111623	2.89642599138068	0.0476361959808111	0.558962417233977
ENSMUSG00000039065	Fam173b	68073	family with sequence similarity 173, member B	0.158985062579008	0.0922551483236331	-0.178948850614044	5.64534829111737	2.89778334895312	0.0476374991143295	0.558962417233977
ENSMUSG00000020462	Cfap36	216618	cilia and flagella associated protein 36	-0.171487226405135	-0.1493354167037	-0.00817319188288866	6.23450353976954	2.89476628387558	0.047723937332647	0.559074177309884
ENSMUSG00000020836	Coro6	216961	coronin 6	0.611684785814563	0.594281374473555	0.52782837446173	1.90161423957401	2.89414676125713	0.0477567314607887	0.559074177309884
ENSMUSG00000055567	Unc80	329178	unc-80, NALCN activator	0.2728232738078	0.162599364285532	-0.18529841772972	8.46010491689412	2.91882502270558	0.0477695587406323	0.559074177309884
ENSMUSG00000021379	Id4	15904	inhibitor of DNA binding 4	0.0932653432217944	0.120682138457549	0.326912325063577	4.46297791219912	2.89324202602803	0.0478046649567806	0.559074177309884
ENSMUSG00000024749	Tmc1	13409	transmembrane channel-like gene family 1	-0.631112059899262	0.120758410692917	1.18193867342409	-0.331191842282802	2.8912814535285	0.0479087078516768	0.559455248602884
ENSMUSG00000026385	Dbi	13167	diazepam binding inhibitor	-0.526413987167675	-0.376178755403036	-0.28215210679653	5.76070937101313	2.92376862831248	0.047934446844639	0.559455248602884
ENSMUSG00000045613	Chrm2	243764	cholinergic receptor, muscarinic 2, cardiac	0.469695741087714	0.272198591522511	0.208082074930987	3.86053051010497	2.89014607010997	0.0479690667323365	0.559455248602884
ENSMUSG00000059355	Wdr83os	414077	WD repeat domain 83 opposite strand	-0.358163632012506	-0.2291768156584	0.00236447751113372	4.3797758796619	2.88965874682061	0.047994997712513	0.559455248602884
ENSMUSG00000042460	C1galt1	94192	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	0.0920218890717187	-0.115947804945176	0.274925985732904	2.78520037801651	2.88824411243069	0.0480703538398135	0.559873595707384
ENSMUSG00000020701	Tmem132e	270893	transmembrane protein 132E	0.266728681148359	0.114137422455328	0.0456408344044698	3.98472781966779	2.88713867721565	0.0481293241992568	0.560100568573139
ENSMUSG00000056492	Adgrf5	224792	adhesion G protein-coupled receptor F5	0.377314329007948	0.296218174549245	0.123676347833185	3.99480799234371	2.88598687377146	0.0481908475109987	0.560356854746744
ENSMUSG00000063919	Srrm4	68955	serine/arginine repetitive matrix 4	0.13843285466625	0.0359986617787033	-0.246541066293879	6.62046485435923	2.89693338656514	0.0483612776032476	0.560785353910582
ENSMUSG00000019841	Rev3l	19714	REV3 like, DNA directed polymerase zeta catalytic subunit	0.281693187477017	0.171592510368167	-0.0713663747866686	7.35430601222549	2.89356358137141	0.0483713919865068	0.560785353910582
ENSMUSG00000097098	9330111N05Rik	319983	RIKEN cDNA 9330111N05 gene	0.309175815092929	0.340060908412772	-0.812286607468569	0.373812561993192	2.88244853009753	0.0483803552753973	0.560785353910582
ENSMUSG00000044726	Erich5	239368	glutamate rich 5	0.451083357315438	0.276560786678339	-0.00953359260979416	3.15534772586906	2.88208756794873	0.0483997309705058	0.560785353910582
